Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1677,1677
Indian Institute of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,566,795
Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,484,593
Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1112,1112
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1118,1281
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1752,1752
Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1390,1473
Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),2103,2103
Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,1625,1736
Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Female-only (including Supernumerary),1830,1830
Indian Institute of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,66,90
Indian Institute of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),144,144
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,812,1275
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1729,1729
Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,625,721
Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1306,1372
Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1394,1477
Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),2027,2027
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,503,583
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),727,781
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,43,68
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),94,138
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,835,1006
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),1539,1539
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,194,246
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),624,643
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,61,192
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),346,392
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1276,1453
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),2040,2040
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,738,882
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1333,1333
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,774,787
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1007,1007
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,850,1143
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1589,1589
Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,252,342
Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),602,602
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,354,544
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1153,1218
Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,868,960
Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1423,1423
Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,886,1170
Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1219,1243
Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1124,1249
Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1558,1558
Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1396,1449
Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),1730,1730
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,72,83
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),149,149
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,961,1067
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),957,957
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,872,1012
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1109,1109
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,713,752
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1039,1039
Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,198,533
Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),605,605
